prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
256,64,8,32,847.513
256,64,8,64,856.633
256,64,8,128,863.865
256,64,8,256,878.521
256,64,16,16,847.642
256,64,16,32,866.073
256,64,16,64,868.537
256,64,16,128,887.449
256,64,16,256,930.584
256,128,0,0,1012.76
256,128,1,16,1026.17
256,128,1,32,1057.24
256,128,1,64,1079.25
256,128,1,128,1059.45
256,128,1,256,1079.64
256,128,2,16,1054.9
256,128,2,32,1006.23
256,128,2,64,1011.38
256,128,2,128,1062.23
256,128,2,256,1084.44
256,128,4,16,1016.73
256,128,4,32,1057.69
256,128,4,64,1059.99
256,128,4,128,1076.54
256,128,4,256,1096.5
256,128,8,16,1081.17
256,128,8,32,1068.7
256,128,8,64,1082.77
256,128,8,128,1088.98
256,128,8,256,1127.83
256,128,16,16,1053.56
256,128,16,32,1055.48
256,128,16,64,1102.13
256,128,16,128,1096.25
256,128,16,256,1178.26
256,256,0,0,1534.23
256,256,1,16,1554.07
256,256,1,32,1575.06
256,256,1,64,1508.37
256,256,1,128,1564.85
256,256,1,256,1561.59
256,256,2,16,1515.83
256,256,2,32,1537.68
256,256,2,64,1574.36
256,256,2,128,1571.06
256,256,2,256,1571.09
256,256,4,16,1527.73
256,256,4,32,1560.31
256,256,4,64,1473.88
256,256,4,128,1580.56
256,256,4,256,1577.49
256,256,8,16,1554.64
256,256,8,32,1462.64
256,256,8,64,1561.78
256,256,8,128,1554.9
256,256,8,256,1578
256,256,16,16,1537.52
256,256,16,32,1579.86
256,256,16,64,1573.59
256,256,16,128,1523.7
256,256,16,256,1626.96
