prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
128,64,2,256,130.815
128,64,4,16,103.936
128,64,4,32,103.039
128,64,4,64,111.903
128,64,4,128,104.159
128,64,4,256,128.991
128,64,8,16,106.72
128,64,8,32,107.295
128,64,8,64,106.431
128,64,8,128,106.495
128,64,8,256,155.23
128,64,16,16,108.734
128,64,16,32,119.615
128,64,16,64,132.287
128,64,16,128,137.055
128,64,16,256,211.198
128,128,0,0,126.879
128,128,1,16,129.408
128,128,1,32,128.191
128,128,1,64,128.383
128,128,1,128,134.72
128,128,1,256,136.383
128,128,2,16,128.319
128,128,2,32,128.127
128,128,2,64,128.831
128,128,2,128,128.287
128,128,2,256,142.559
128,128,4,16,134.175
128,128,4,32,134.271
128,128,4,64,134.943
128,128,4,128,135.871
128,128,4,256,143.775
128,128,8,16,138.463
128,128,8,32,139.423
128,128,8,64,138.623
128,128,8,128,137.567
128,128,8,256,156.575
128,128,16,16,148.607
128,128,16,32,149.182
128,128,16,64,158.527
128,128,16,128,181.855
128,128,16,256,206.942
128,256,0,0,188.51
128,256,1,16,190.462
128,256,1,32,189.887
128,256,1,64,189.854
128,256,1,128,190.206
128,256,1,256,191.198
128,256,2,16,190.782
128,256,2,32,190.398
128,256,2,64,189.824
128,256,2,128,190.687
128,256,2,256,190.334
128,256,4,16,199.294
128,256,4,32,197.567
128,256,4,64,196.959
128,256,4,128,197.407
128,256,4,256,198.336
128,256,8,16,200.831
128,256,8,32,199.999
128,256,8,64,199.807
128,256,8,128,200.958
128,256,8,256,200.799
128,256,16,16,209.502
128,256,16,32,211.807
128,256,16,64,217.694
128,256,16,128,238.078
128,256,16,256,277.086
256,0,0,0,201.758
256,0,1,16,201.087
256,0,1,32,202.494
256,0,1,64,199.071
256,0,1,128,201.055
256,0,1,256,195.967
256,0,2,16,202.047
256,0,2,32,201.215
256,0,2,64,202.559
256,0,2,128,194.014
256,0,2,256,194.846
256,0,4,16,182.398
256,0,4,32,195.038
256,0,4,64,209.374
256,0,4,128,201.12
256,0,4,256,211.359
256,0,8,16,194.207
256,0,8,32,210.942
256,0,8,64,211.391
256,0,8,128,216.766
256,0,8,256,233.407
256,0,16,16,189.278
256,0,16,32,195.101
256,0,16,64,209.47
256,0,16,128,221.181
256,0,16,256,267.07
256,16,0,0,197.598
256,16,1,16,218.047
256,16,1,32,194.974
256,16,1,64,209.471
256,16,1,128,222.046
256,16,1,256,202.751
256,16,2,16,209.375
256,16,2,32,216.67
256,16,2,64,211.806
256,16,2,128,224.927
256,16,2,256,225.918
256,16,4,16,212.766
256,16,4,32,219.103
256,16,4,64,203.07
256,16,4,128,196.574
256,16,4,256,240.221
256,16,8,16,226.014
256,16,8,32,227.486
256,16,8,64,210.815
256,16,8,128,234.174
256,16,8,256,249.566
256,16,16,16,216.19
256,16,16,32,226.526
256,16,16,64,240.799
256,16,16,128,238.43
256,16,16,256,280.189
256,32,0,0,220.287
256,32,1,16,225.79
256,32,1,32,224.83
256,32,1,64,224.447
256,32,1,128,219.998
256,32,1,256,239.806
256,32,2,16,220.414
256,32,2,32,219.87
256,32,2,64,225.79
256,32,2,128,241.31
256,32,2,256,233.438
256,32,4,16,241.311
256,32,4,32,240.831
256,32,4,64,242.302
256,32,4,128,242.591
256,32,4,256,253.47
256,32,8,16,239.262
256,32,8,32,246.91
256,32,8,64,247.072
256,32,8,128,241.31
256,32,8,256,272.126
256,32,16,16,248.48
256,32,16,32,235.838
256,32,16,64,228.286
256,32,16,128,255.742
256,32,16,256,289.086
256,64,0,0,242.815
256,64,1,16,250.365
256,64,1,32,258.398
256,64,1,64,251.774
256,64,1,128,245.566
256,64,1,256,268.926
256,64,2,16,250.975
256,64,2,32,251.166
256,64,2,64,270.206
256,64,2,128,258.174
256,64,2,256,263.998
256,64,4,16,263.679
256,64,4,32,263.166
256,64,4,64,258.462
256,64,4,128,259.646
256,64,4,256,281.054
256,64,8,16,277.949
256,64,8,32,279.454
256,64,8,64,284.958
256,64,8,128,288.382
256,64,8,256,299.262
256,64,16,16,279.134
256,64,16,32,272.894
